region_id,date,num_businesses,restaurant_count,retail_count,industrial_activity_score
R056,2025-01-01,371,23,148,95.70301050431603
R056,2025-01-02,499,10,114,86.38491829705549
R056,2025-01-03,62,99,118,34.04665926904077
R056,2025-01-04,233,67,131,11.26830457555068
R056,2025-01-05,160,98,71,49.905679486013774
R056,2025-01-06,464,25,52,2.6813797817671015
R056,2025-01-07,339,88,23,14.991662814344963
R056,2025-01-08,344,99,106,23.343262901508353
R056,2025-01-09,441,56,94,66.56465961444752
R056,2025-01-10,264,53,28,50.98774739540961
R056,2025-01-11,169,89,83,30.24195561127978
R056,2025-01-12,431,23,49,56.476839919133994
R056,2025-01-13,104,33,95,12.52026488883673
R056,2025-01-14,76,64,148,75.57081268186126
R056,2025-01-15,167,24,34,71.20351387532843
R056,2025-01-16,270,92,108,21.65026756805294
R056,2025-01-17,280,81,147,60.639155577630675
R056,2025-01-18,102,43,45,50.33026042972379
R056,2025-01-19,344,11,80,6.081631184979974
R056,2025-01-20,370,36,142,27.815391683613445
R056,2025-01-21,450,83,86,99.94827040238525
R056,2025-01-22,282,96,45,9.953566111081603
R056,2025-01-23,207,81,102,50.641130702216074
R056,2025-01-24,486,32,127,84.93337546145771
R056,2025-01-25,318,77,130,30.065187300516392
R056,2025-01-26,70,23,79,26.070863899375052
R056,2025-01-27,452,72,58,89.07930516903238
R056,2025-01-28,102,74,142,30.482994698157306
R056,2025-01-29,324,77,55,65.1493311252792
R056,2025-01-30,362,72,40,74.03129843309826
R056,2025-01-31,330,99,137,78.86177493071051
R056,2025-02-01,263,90,67,99.47596373069965
R056,2025-02-02,80,96,45,80.31920697099004
R056,2025-02-03,386,73,55,65.70121568875344
R056,2025-02-04,232,41,147,89.54635577589735
R056,2025-02-05,72,88,34,90.57446356389475
R056,2025-02-06,81,22,98,97.31664576596151
R056,2025-02-07,495,75,47,77.64652644764861
R056,2025-02-08,123,28,139,19.492733059813094
R056,2025-02-09,59,33,107,70.98060889039901
R056,2025-02-10,103,97,50,7.512844164381849
R056,2025-02-11,101,20,66,31.79629279153935
R056,2025-02-12,197,68,53,11.580751031558345
R056,2025-02-13,209,95,21,94.99426068875401
R056,2025-02-14,419,24,125,33.8754112224362
R056,2025-02-15,63,19,113,71.32156464432498
R056,2025-02-16,227,50,91,57.13184357861273
R056,2025-02-17,461,36,71,10.751141305713684
R056,2025-02-18,415,69,109,56.13444478808775
R056,2025-02-19,102,82,111,66.10235434248729
R056,2025-02-20,457,61,97,88.15172573136296
R056,2025-02-21,384,37,144,7.008564241914317
R056,2025-02-22,71,74,69,29.563398509684056
R056,2025-02-23,79,26,112,69.23409439126125
R056,2025-02-24,240,53,143,3.433163587181187
R056,2025-02-25,309,19,73,20.35534561774709
R056,2025-02-26,254,72,97,21.867039640466814
R056,2025-02-27,108,91,97,66.93264127735739
R056,2025-02-28,313,56,39,28.596067947544746
R056,2025-03-01,61,47,110,59.95956622601574
R056,2025-03-02,168,79,118,96.53484466763072
R056,2025-03-03,464,85,75,79.3242982001234
R056,2025-03-04,339,62,21,33.2902804644506
R056,2025-03-05,387,87,124,47.23999688393643
R056,2025-03-06,297,53,131,20.06739021010029
R056,2025-03-07,403,83,43,1.5720010303449827
R056,2025-03-08,176,63,128,28.971539812485826
R056,2025-03-09,124,29,87,36.94086112049382
R056,2025-03-10,410,88,133,56.436717291847536
R056,2025-03-11,253,40,103,94.40666492637297
R057,2025-01-01,98,16,68,94.78520730718336
R057,2025-01-02,128,67,51,7.009829885928875
R057,2025-01-03,490,19,80,61.46456795311703
R057,2025-01-04,290,19,148,4.235265088785612
R057,2025-01-05,398,48,121,64.80810748157036
R057,2025-01-06,203,37,54,11.77030622751466
R057,2025-01-07,323,39,70,94.64028250221004
R057,2025-01-08,145,46,64,86.43386825389695
R057,2025-01-09,263,76,96,2.2328830553383305
R057,2025-01-10,343,52,132,78.21317244578563
R057,2025-01-11,258,88,84,63.58971171706111
R057,2025-01-12,392,94,33,49.536919063437914
R057,2025-01-13,137,61,112,60.263448675248846
R057,2025-01-14,355,65,43,67.82500604631375
R057,2025-01-15,313,85,84,88.44574755605132
R057,2025-01-16,474,77,32,76.73576610427453
R057,2025-01-17,439,18,119,57.53778193299905
R057,2025-01-18,374,32,118,82.46156607450085
R057,2025-01-19,477,72,74,98.69229565036002
R057,2025-01-20,426,70,82,30.01820208932947
R057,2025-01-21,369,49,90,11.842069401826816
R057,2025-01-22,206,53,118,73.14482607086997
R057,2025-01-23,205,95,85,97.85963339129832
R057,2025-01-24,188,33,98,11.67059212024676
R057,2025-01-25,170,60,92,43.170725800824215
R057,2025-01-26,114,67,66,6.226764218572223
R057,2025-01-27,156,99,100,77.65319427707897
R057,2025-01-28,196,42,145,94.8708715717112
R057,2025-01-29,186,25,71,49.89941544519999
R057,2025-01-30,460,31,42,40.95211472601892
R057,2025-01-31,211,66,40,90.7719023250521
R057,2025-02-01,477,71,83,13.33883893171166
R057,2025-02-02,149,91,91,89.15843114750255
R057,2025-02-03,387,80,149,39.21260028013675
R057,2025-02-04,448,99,88,55.940641235789734
R057,2025-02-05,356,81,87,52.829210512830905
R057,2025-02-06,190,79,147,61.5979174410445
R057,2025-02-07,132,39,126,94.21233137575041
R057,2025-02-08,226,32,128,95.11270322673778
R057,2025-02-09,247,41,91,83.11482671636855
R057,2025-02-10,161,95,122,19.154407703779942
R057,2025-02-11,105,66,84,33.35163243884593
R057,2025-02-12,228,18,131,48.78248502545447
R057,2025-02-13,470,40,98,90.54609393685173
R057,2025-02-14,450,80,145,52.08648238462119
R057,2025-02-15,235,18,140,97.7435664668798
R057,2025-02-16,267,22,106,98.38411716692158
R057,2025-02-17,462,67,67,59.85842594629827
R057,2025-02-18,466,12,107,87.74953395478113
R057,2025-02-19,365,44,87,99.9222712023899
R057,2025-02-20,266,30,120,84.97165180212197
R057,2025-02-21,169,73,36,65.69110131862546
R057,2025-02-22,488,61,57,84.5133525520495
R057,2025-02-23,443,43,73,8.265506178982108
R057,2025-02-24,224,44,71,63.482131752983925
R057,2025-02-25,72,24,34,21.65220322350051
R057,2025-02-26,262,15,87,11.606365065067404
R057,2025-02-27,454,94,131,89.28712523281018
R057,2025-02-28,284,41,123,63.96449437580538
R057,2025-03-01,62,61,26,24.35465459219237
R057,2025-03-02,150,92,70,38.67822977401486
R057,2025-03-03,466,37,77,97.32765453533918
R057,2025-03-04,73,94,128,86.21820528796287
R057,2025-03-05,413,73,130,1.5581795500515971
R057,2025-03-06,60,88,50,97.98009951323444
R057,2025-03-07,322,87,111,36.852947334645734
R057,2025-03-08,480,28,125,69.54181659859248
R057,2025-03-09,330,24,32,71.26765646091935
R057,2025-03-10,143,15,138,91.16844357070273
R057,2025-03-11,250,82,134,88.50608762036146
R058,2025-01-01,70,93,76,28.172959144966093
R058,2025-01-02,389,47,145,64.35354782857308
R058,2025-01-03,260,35,73,39.370542292900446
R058,2025-01-04,189,91,38,52.55437364597198
R058,2025-01-05,342,60,96,55.46785254349391
R058,2025-01-06,347,82,88,39.634344583103676
R058,2025-01-07,450,62,63,46.38940204404267
R058,2025-01-08,150,65,57,20.83422679210112
R058,2025-01-09,353,68,81,60.76463832614718
R058,2025-01-10,408,79,41,75.89598154427607
R058,2025-01-11,77,87,92,42.97412041232745
R058,2025-01-12,90,67,144,97.76800882040688
R058,2025-01-13,404,97,24,5.722640741146856
R058,2025-01-14,352,22,73,58.916068174721445
R058,2025-01-15,195,52,105,58.36007734437621
R058,2025-01-16,305,85,22,3.629627841074945
R058,2025-01-17,276,60,57,22.4570172397738
R058,2025-01-18,285,28,92,90.55425836495654
R058,2025-01-19,410,30,57,54.45140446092138
R058,2025-01-20,429,92,144,43.63858749678805
R058,2025-01-21,62,33,89,41.54964455368388
R058,2025-01-22,259,35,84,88.81608320201092
R058,2025-01-23,278,54,44,36.70311756215858
R058,2025-01-24,446,37,35,85.91668623262578
R058,2025-01-25,149,91,34,30.91925993094502
R058,2025-01-26,80,38,56,53.15039845028434
R058,2025-01-27,435,26,144,14.38197695359088
R058,2025-01-28,65,77,132,82.50303122434445
R058,2025-01-29,186,53,20,73.59748710048278
R058,2025-01-30,378,70,90,53.009306347476645
R058,2025-01-31,215,77,122,2.590130747897279
R058,2025-02-01,359,83,38,48.1257331857554
R058,2025-02-02,489,34,71,22.519652822524684
R058,2025-02-03,149,76,137,41.33742958750194
R058,2025-02-04,158,11,126,85.64264888586445
R058,2025-02-05,392,98,74,76.9603305350733
R058,2025-02-06,222,58,33,24.19529095075972
R058,2025-02-07,286,79,32,98.49534329255505
R058,2025-02-08,211,35,103,90.32105062904678
R058,2025-02-09,442,81,109,52.86734431337664
R058,2025-02-10,265,36,46,53.01503202879133
R058,2025-02-11,313,98,108,90.12659650033024
R058,2025-02-12,312,27,60,63.6144808439232
R058,2025-02-13,341,63,67,53.66884118627729
R058,2025-02-14,323,10,31,74.91485236809294
R058,2025-02-15,52,70,25,23.50971152707523
R058,2025-02-16,77,12,60,87.83774196955994
R058,2025-02-17,375,77,25,53.141524040805436
R058,2025-02-18,477,50,149,60.34992949717009
R058,2025-02-19,198,46,34,8.994387125483449
R058,2025-02-20,77,60,35,30.95089587622316
R058,2025-02-21,359,24,104,42.673533667209455
R058,2025-02-22,487,17,29,41.39095234360195
R058,2025-02-23,114,47,38,77.82843661784578
R058,2025-02-24,405,92,87,28.232239749000797
R058,2025-02-25,70,65,61,18.2109262343066
R058,2025-02-26,301,56,103,58.26172514622532
R058,2025-02-27,284,99,72,61.50148583670825
R058,2025-02-28,276,19,117,12.158330708624089
R058,2025-03-01,62,87,61,0.24685029859959906
R058,2025-03-02,362,58,49,91.76490800218589
R058,2025-03-03,98,50,28,7.963699711333405
R058,2025-03-04,167,92,53,89.78669319420001
R058,2025-03-05,103,39,107,39.921487438641115
R058,2025-03-06,187,14,69,65.3055907995067
R058,2025-03-07,102,80,95,18.561469070639625
R058,2025-03-08,93,92,65,82.39170278274891
R058,2025-03-09,352,40,65,18.01933868998743
R058,2025-03-10,102,61,145,38.65091483149067
R058,2025-03-11,123,97,36,23.802577948082636
R059,2025-01-01,95,32,85,83.75059576869369
R059,2025-01-02,62,57,123,85.83358136488795
R059,2025-01-03,214,49,24,37.202888937023125
R059,2025-01-04,151,15,142,30.737847100427363
R059,2025-01-05,329,47,144,77.35653751951652
R059,2025-01-06,307,50,131,87.85119718112512
R059,2025-01-07,386,36,35,62.401999411406386
R059,2025-01-08,405,84,100,92.74036757291033
R059,2025-01-09,447,78,110,38.30438128500836
R059,2025-01-10,187,66,91,15.188640201736225
R059,2025-01-11,212,26,115,17.964298231704134
R059,2025-01-12,458,80,130,66.983195229722
R059,2025-01-13,436,56,101,40.752642307861656
R059,2025-01-14,160,88,57,15.631459834181772
R059,2025-01-15,151,22,73,29.22268549036079
R059,2025-01-16,66,20,95,53.06050720327485
R059,2025-01-17,317,99,34,12.144526696213642
R059,2025-01-18,231,95,135,0.3442498944409733
R059,2025-01-19,421,33,28,91.72980474956127
R059,2025-01-20,73,82,27,30.48611907780857
R059,2025-01-21,78,13,129,22.149814534298628
R059,2025-01-22,220,55,70,69.84808097281888
R059,2025-01-23,458,27,50,85.34027221808783
R059,2025-01-24,277,52,121,63.22787673435242
R059,2025-01-25,427,89,22,25.44827540985316
R059,2025-01-26,237,42,118,86.16366233543087
R059,2025-01-27,395,19,102,51.04271961272193
R059,2025-01-28,279,82,62,38.11908029602469
R059,2025-01-29,370,68,48,60.472611963297396
R059,2025-01-30,389,40,29,70.06122236383165
R059,2025-01-31,168,37,65,59.38298741151422
R059,2025-02-01,205,69,49,92.02454457228059
R059,2025-02-02,321,12,113,62.80178059990536
R059,2025-02-03,224,64,51,87.85807126255764
R059,2025-02-04,153,23,66,58.695843515387345
R059,2025-02-05,141,67,107,32.96795737301249
R059,2025-02-06,235,98,82,53.229681748319535
R059,2025-02-07,332,24,42,8.633668965160258
R059,2025-02-08,230,11,93,23.01746338957943
R059,2025-02-09,219,33,69,76.62316622037167
R059,2025-02-10,236,87,143,66.14756106844261
R059,2025-02-11,224,73,32,16.651871053386134
R059,2025-02-12,271,80,145,43.80151762580812
R059,2025-02-13,282,33,48,14.199220593024975
R059,2025-02-14,211,36,140,85.5817856373974
R059,2025-02-15,470,46,109,10.916970175428887
R059,2025-02-16,183,48,97,65.42349967603346
R059,2025-02-17,440,72,128,60.70000009781692
R059,2025-02-18,273,88,33,47.27766456468498
R059,2025-02-19,202,35,67,27.82346226641418
R059,2025-02-20,82,74,43,40.39564999930294
R059,2025-02-21,104,13,98,80.6391300461047
R059,2025-02-22,491,38,70,76.15508155461025
R059,2025-02-23,56,10,22,73.88091151611364
R059,2025-02-24,293,59,147,74.98235843610578
R059,2025-02-25,362,95,138,14.388637435533912
R059,2025-02-26,175,20,77,9.909645036243164
R059,2025-02-27,61,83,144,86.14986228540221
R059,2025-02-28,65,68,132,83.7174570344444
R059,2025-03-01,257,71,74,68.13183040463635
R059,2025-03-02,92,90,138,60.59057453155382
R059,2025-03-03,422,45,139,36.68717064823884
R059,2025-03-04,184,65,99,22.408259157800327
R059,2025-03-05,277,99,61,66.76564377298364
R059,2025-03-06,160,30,40,91.30346380824768
R059,2025-03-07,356,22,29,43.699657573814996
R059,2025-03-08,209,18,76,30.321247022290354
R059,2025-03-09,380,20,75,27.07418134894911
R059,2025-03-10,313,84,57,2.3705242899748624
R059,2025-03-11,274,79,105,52.031672219406545
R060,2025-01-01,266,10,132,98.82360298548315
R060,2025-01-02,94,79,131,81.52377161393224
R060,2025-01-03,263,86,73,89.74747181652583
R060,2025-01-04,108,95,65,62.11640962755061
R060,2025-01-05,181,65,23,48.14464104827508
R060,2025-01-06,153,40,81,99.04570074037514
R060,2025-01-07,244,95,143,44.71621106388469
R060,2025-01-08,462,46,147,91.68305757134468
R060,2025-01-09,206,56,131,76.18448087837349
R060,2025-01-10,147,87,104,33.09784252380526
R060,2025-01-11,275,56,23,50.3062183252985
R060,2025-01-12,461,78,84,38.432922176370134
R060,2025-01-13,254,67,81,13.622327416596491
R060,2025-01-14,128,45,109,35.6766581562193
R060,2025-01-15,173,41,139,88.89728842800945
R060,2025-01-16,477,73,149,75.2635685349068
R060,2025-01-17,267,80,64,27.758107430166202
R060,2025-01-18,53,51,131,36.791331309753836
R060,2025-01-19,139,57,61,61.64339230065218
R060,2025-01-20,153,83,60,41.61398150084874
R060,2025-01-21,442,90,108,50.304411636456294
R060,2025-01-22,168,39,61,69.81684110959824
R060,2025-01-23,182,30,54,46.725084814402074
R060,2025-01-24,361,69,86,19.09697896671958
R060,2025-01-25,145,22,60,52.057393731482925
R060,2025-01-26,483,10,118,35.61182302170924
R060,2025-01-27,380,74,69,29.07342284586226
R060,2025-01-28,192,42,123,32.81085611065191
R060,2025-01-29,337,47,105,43.900221749000565
R060,2025-01-30,77,34,98,88.66131428716211
R060,2025-01-31,327,35,64,73.40571043302002
R060,2025-02-01,282,86,125,66.7881938501362
R060,2025-02-02,66,68,141,47.126021088173346
R060,2025-02-03,108,42,96,0.18299471496834308
R060,2025-02-04,139,50,75,34.05507114390913
R060,2025-02-05,248,39,131,81.31920399794735
R060,2025-02-06,411,66,112,38.81709095177397
R060,2025-02-07,490,58,60,56.38191250676405
R060,2025-02-08,75,57,25,20.47398163470968
R060,2025-02-09,74,81,117,91.58577418457908
R060,2025-02-10,443,58,92,92.31704357370666
R060,2025-02-11,350,56,60,14.607038395835382
R060,2025-02-12,388,65,28,72.41589492063322
R060,2025-02-13,316,74,27,7.523850775191299
R060,2025-02-14,230,21,123,59.85476179800978
R060,2025-02-15,409,78,32,17.865365082599638
R060,2025-02-16,117,97,38,14.570525248920385
R060,2025-02-17,400,15,117,0.41198173926698667
R060,2025-02-18,461,98,115,94.08571368674033
R060,2025-02-19,370,74,68,82.9252491520458
R060,2025-02-20,98,34,119,7.747555725795907
R060,2025-02-21,224,10,101,59.93756100670233
R060,2025-02-22,101,41,85,23.28982347992329
R060,2025-02-23,151,12,110,26.401588213960668
R060,2025-02-24,265,58,78,87.41703216759925
R060,2025-02-25,487,28,72,11.432574560120223
R060,2025-02-26,237,69,71,60.149013566304355
R060,2025-02-27,106,38,100,40.12555349790091
R060,2025-02-28,96,59,34,19.080059963028962
R060,2025-03-01,208,11,140,45.191807526266246
R060,2025-03-02,223,82,24,94.04892871061283
R060,2025-03-03,291,65,37,78.16100492305522
R060,2025-03-04,331,26,75,13.211140136366694
R060,2025-03-05,290,69,94,84.94297397176473
R060,2025-03-06,419,45,115,93.74405289874431
R060,2025-03-07,54,70,133,27.696428084220727
R060,2025-03-08,133,26,120,33.34196955153477
R060,2025-03-09,357,58,47,12.630992662205498
R060,2025-03-10,410,85,69,34.494010442174215
R060,2025-03-11,297,69,21,67.31407971396123
R061,2025-01-01,103,29,87,27.215501509626773
R061,2025-01-02,210,59,147,0.6825010766919992
R061,2025-01-03,483,12,96,33.854464763347146
R061,2025-01-04,471,52,43,45.31740289687326
R061,2025-01-05,460,66,131,56.63560374207093
R061,2025-01-06,275,59,138,68.38251043580198
R061,2025-01-07,64,77,55,6.178434422877011
R061,2025-01-08,273,90,21,46.97519452994411
R061,2025-01-09,110,59,146,26.63624626840184
R061,2025-01-10,171,46,124,94.79695655444975
R061,2025-01-11,326,55,37,35.98985097939226
R061,2025-01-12,95,51,27,10.012369871987037
R061,2025-01-13,439,24,34,4.1491490771571105
R061,2025-01-14,343,42,42,26.540588759490646
R061,2025-01-15,111,89,112,17.88787388826426
R061,2025-01-16,135,20,68,64.97996268787428
R061,2025-01-17,495,29,83,84.69665417076332
R061,2025-01-18,259,33,53,31.25587034702625
R061,2025-01-19,127,73,37,57.77914549604905
R061,2025-01-20,251,89,83,73.03052769810532
R061,2025-01-21,351,74,125,39.8487689139335
R061,2025-01-22,446,97,93,6.6325611338067585
R061,2025-01-23,272,97,121,22.918491092778524
R061,2025-01-24,271,82,36,88.30658080886833
R061,2025-01-25,52,95,71,82.44802662548949
R061,2025-01-26,55,85,83,8.653252882391705
R061,2025-01-27,142,26,53,22.39487233672408
R061,2025-01-28,57,98,114,76.916528212332
R061,2025-01-29,477,70,106,48.589823198882
R061,2025-01-30,284,24,121,75.99670316957243
R061,2025-01-31,157,60,95,21.10924716621465
R061,2025-02-01,210,36,38,95.26981391702748
R061,2025-02-02,258,95,93,78.36074487998992
R061,2025-02-03,289,83,69,19.745232482600805
R061,2025-02-04,380,70,58,55.84492006799889
R061,2025-02-05,382,67,31,11.309712809625783
R061,2025-02-06,99,40,98,36.143481512650254
R061,2025-02-07,60,21,34,65.96213684755207
R061,2025-02-08,400,55,47,33.01276879287717
R061,2025-02-09,205,40,55,65.67583957579679
R061,2025-02-10,119,41,138,24.477946466076194
R061,2025-02-11,218,41,84,72.12067805330669
R061,2025-02-12,321,62,117,35.95895739199291
R061,2025-02-13,117,70,66,79.04812709114371
R061,2025-02-14,404,55,100,13.668991471781355
R061,2025-02-15,301,94,58,36.19779493522852
R061,2025-02-16,97,83,57,46.39324537746842
R061,2025-02-17,233,89,63,42.38455245005767
R061,2025-02-18,369,16,116,43.30945045203401
R061,2025-02-19,236,13,143,44.48033333450726
R061,2025-02-20,139,61,45,98.88035252326513
R061,2025-02-21,495,98,116,19.315710326965473
R061,2025-02-22,381,40,20,76.86638305086043
R061,2025-02-23,188,84,72,55.1788781106658
R061,2025-02-24,406,93,25,41.36284181098541
R061,2025-02-25,138,45,56,63.35287171752645
R061,2025-02-26,323,63,21,85.3531443099804
R061,2025-02-27,68,63,142,46.6638363953086
R061,2025-02-28,360,26,88,86.48013689610676
R061,2025-03-01,407,84,32,9.379833495904988
R061,2025-03-02,423,39,88,65.30842219930989
R061,2025-03-03,203,31,85,33.31800613208632
R061,2025-03-04,439,52,78,38.67153272721641
R061,2025-03-05,309,36,87,57.101975090430365
R061,2025-03-06,157,46,78,47.99167982975723
R061,2025-03-07,420,55,136,38.17794385098544
R061,2025-03-08,334,44,29,30.83234218197314
R061,2025-03-09,108,13,149,61.83153022315322
R061,2025-03-10,174,89,34,50.557965182962526
R061,2025-03-11,403,89,65,32.33091255108804
R062,2025-01-01,322,94,108,20.49610188775588
R062,2025-01-02,156,35,96,77.44681959637522
R062,2025-01-03,348,28,129,79.97149245278878
R062,2025-01-04,294,90,116,21.378812698020266
R062,2025-01-05,385,54,64,26.164901324460033
R062,2025-01-06,499,35,110,23.91430225014869
R062,2025-01-07,467,31,133,88.45697455765415
R062,2025-01-08,296,67,92,77.41303810618506
R062,2025-01-09,57,72,54,7.457352324998068
R062,2025-01-10,190,37,61,83.26659498270857
R062,2025-01-11,411,74,46,3.685182072579163
R062,2025-01-12,57,53,51,25.31997909830127
R062,2025-01-13,401,52,122,91.89913840966149
R062,2025-01-14,143,46,104,86.43312947662093
R062,2025-01-15,370,75,97,78.14345147246148
R062,2025-01-16,476,26,63,45.75472291092496
R062,2025-01-17,88,49,51,32.141410102000776
R062,2025-01-18,130,47,47,88.15458375404567
R062,2025-01-19,236,94,96,65.70740902692121
R062,2025-01-20,133,70,37,29.550885504779345
R062,2025-01-21,137,18,122,46.31958779654482
R062,2025-01-22,291,86,89,88.15002222616192
R062,2025-01-23,391,84,138,90.34554360782215
R062,2025-01-24,142,70,116,65.93020939717294
R062,2025-01-25,135,89,54,73.25558607170338
R062,2025-01-26,93,25,88,3.9297833228803536
R062,2025-01-27,186,11,145,60.46005076371881
R062,2025-01-28,470,81,118,68.8992568370977
R062,2025-01-29,123,52,97,2.037714708023164
R062,2025-01-30,85,51,130,84.38589879562556
R062,2025-01-31,150,86,36,92.8285011650741
R062,2025-02-01,205,66,23,23.793645241878803
R062,2025-02-02,475,90,111,84.57959326969645
R062,2025-02-03,304,97,94,66.55125827091642
R062,2025-02-04,220,76,122,58.069581975019844
R062,2025-02-05,265,39,43,84.31259736891485
R062,2025-02-06,219,22,84,28.56105357452037
R062,2025-02-07,301,28,136,79.0856177686854
R062,2025-02-08,409,16,101,31.452076766820326
R062,2025-02-09,371,18,25,78.74565429080738
R062,2025-02-10,104,92,85,45.105400575645746
R062,2025-02-11,481,63,86,11.694547149308043
R062,2025-02-12,140,95,91,38.15198603059905
R062,2025-02-13,327,91,114,23.349327830975064
R062,2025-02-14,150,70,67,10.053155078621911
R062,2025-02-15,204,96,89,11.028706842366498
R062,2025-02-16,426,11,97,78.00713985040498
R062,2025-02-17,398,59,86,88.13978525224677
R062,2025-02-18,413,84,84,92.71291194325039
R062,2025-02-19,190,40,82,85.39461723304547
R062,2025-02-20,222,42,65,83.02240972854418
R062,2025-02-21,59,87,92,6.883585151660599
R062,2025-02-22,277,89,90,79.01235947217103
R062,2025-02-23,314,20,129,78.3282659656451
R062,2025-02-24,487,42,82,13.129039410461319
R062,2025-02-25,297,16,60,66.20092319346324
R062,2025-02-26,296,40,26,45.25073364592815
R062,2025-02-27,204,57,23,90.00135234720707
R062,2025-02-28,83,56,108,69.54083623956674
R062,2025-03-01,178,87,101,95.09875363742522
R062,2025-03-02,209,62,40,10.492264527464368
R062,2025-03-03,138,89,147,4.060731445239318
R062,2025-03-04,142,28,124,97.3579357760546
R062,2025-03-05,376,90,123,8.019216144490438
R062,2025-03-06,290,99,87,38.619582091022956
R062,2025-03-07,372,15,129,64.99706222505549
R062,2025-03-08,453,58,85,88.00566733340838
R062,2025-03-09,166,82,46,25.457731821392603
R062,2025-03-10,143,59,79,2.9058211885023333
R062,2025-03-11,212,90,137,52.128679049918944
R063,2025-01-01,148,21,63,47.11120202722413
R063,2025-01-02,162,32,55,30.689318218907957
R063,2025-01-03,408,63,38,87.38993675014491
R063,2025-01-04,140,78,110,74.93221715832347
R063,2025-01-05,395,68,64,85.81163831992467
R063,2025-01-06,255,45,117,16.180895947719918
R063,2025-01-07,66,12,38,69.2411958940341
R063,2025-01-08,323,67,60,97.51017354188573
R063,2025-01-09,222,97,45,61.19138918086923
R063,2025-01-10,165,64,47,17.136436529548615
R063,2025-01-11,398,66,83,99.57803944681345
R063,2025-01-12,230,26,87,52.832358155837824
R063,2025-01-13,140,48,99,84.00590182762471
R063,2025-01-14,131,99,70,14.936144743043133
R063,2025-01-15,373,77,121,66.60962177579214
R063,2025-01-16,498,64,29,91.26176982038639
R063,2025-01-17,163,54,119,53.20178191119393
R063,2025-01-18,306,85,141,28.866006058480444
R063,2025-01-19,107,10,83,12.74218279575865
R063,2025-01-20,203,30,143,29.59446652383303
R063,2025-01-21,414,92,38,35.488420292685795
R063,2025-01-22,453,30,95,70.99551052298295
R063,2025-01-23,165,61,81,17.862140702960193
R063,2025-01-24,392,91,44,10.610485571540762
R063,2025-01-25,315,52,108,38.69395410337545
R063,2025-01-26,364,61,111,45.86536164091378
R063,2025-01-27,252,76,61,62.838505221750495
R063,2025-01-28,90,53,136,70.75313013009391
R063,2025-01-29,154,41,58,88.92777088335995
R063,2025-01-30,438,19,100,28.89535655280361
R063,2025-01-31,427,73,126,52.860782269192896
R063,2025-02-01,242,88,130,36.60407068030652
R063,2025-02-02,450,78,40,0.14216720309900843
R063,2025-02-03,327,77,69,57.943182271992754
R063,2025-02-04,403,37,140,81.57960756711387
R063,2025-02-05,286,62,69,3.643948610339409
R063,2025-02-06,474,60,134,0.3491758602970241
R063,2025-02-07,270,62,20,72.78184065107381
R063,2025-02-08,117,13,49,68.38597250088331
R063,2025-02-09,246,88,126,40.58521053350209
R063,2025-02-10,305,26,67,66.16048816209097
R063,2025-02-11,188,76,106,95.33860725310008
R063,2025-02-12,361,83,148,24.786279655530365
R063,2025-02-13,484,56,38,24.592659453158383
R063,2025-02-14,198,65,65,18.623220476421388
R063,2025-02-15,148,32,149,72.39867499737504
R063,2025-02-16,125,27,75,35.31892381713401
R063,2025-02-17,331,10,111,98.86931339871306
R063,2025-02-18,420,44,101,71.46489034571513
R063,2025-02-19,452,73,98,36.73768866473846
R063,2025-02-20,158,67,124,14.918603406346476
R063,2025-02-21,237,68,46,59.20248165277222
R063,2025-02-22,248,10,74,29.49032530964255
R063,2025-02-23,352,12,79,90.55090812962867
R063,2025-02-24,376,76,128,44.140439987647476
R063,2025-02-25,203,46,139,29.264996453855417
R063,2025-02-26,89,92,104,58.85518145706807
R063,2025-02-27,182,38,105,13.697450097106467
R063,2025-02-28,454,98,136,56.15490728028784
R063,2025-03-01,181,42,127,5.611147851974019
R063,2025-03-02,328,70,94,60.68886817472075
R063,2025-03-03,411,99,138,53.01638439014289
R063,2025-03-04,133,13,26,52.076598213897164
R063,2025-03-05,448,23,94,68.41643870577806
R063,2025-03-06,291,42,77,4.445661442668469
R063,2025-03-07,165,31,35,45.973146463029614
R063,2025-03-08,158,57,46,44.40386630403745
R063,2025-03-09,270,12,70,45.97824418424993
R063,2025-03-10,441,96,94,97.98909710653433
R063,2025-03-11,90,94,106,13.927847314426034
R064,2025-01-01,417,32,142,69.04297570595925
R064,2025-01-02,196,77,95,40.19961373785564
R064,2025-01-03,161,30,59,51.17265243245136
R064,2025-01-04,152,52,86,76.23939058561962
R064,2025-01-05,95,94,149,15.737544257348102
R064,2025-01-06,461,35,121,76.35852126364922
R064,2025-01-07,373,50,112,7.03307826844396
R064,2025-01-08,427,47,129,48.3309511209833
R064,2025-01-09,320,97,101,74.20708576995804
R064,2025-01-10,470,20,97,19.255145535469943
R064,2025-01-11,434,38,21,77.09156460354234
R064,2025-01-12,244,69,84,16.681250692574324
R064,2025-01-13,416,76,39,79.92387569371213
R064,2025-01-14,329,74,53,46.89355729418375
R064,2025-01-15,332,70,60,68.46383318631068
R064,2025-01-16,89,28,42,91.74064583691884
R064,2025-01-17,496,55,57,40.84215236137337
R064,2025-01-18,238,58,86,23.295752682277282
R064,2025-01-19,213,31,81,86.71640966176768
R064,2025-01-20,73,87,49,16.161664810477816
R064,2025-01-21,73,66,106,63.14760518374166
